Date Posted,Title,Journal,Authors,Link,Abstract,Text,Twitter
"July 11, 2016",Deconvolution model for cytometric microbial subgroups along a freshwater hydrologic continuum,Pre print,"[(Amalfitano, Stefano,  Water Research Institute, National Research Council of Italy (IRSA-CNR), Rome, Italy), (Fazi, Anna M,  Water Research Institute, National Research Council of Italy (IRSA-CNR), Rome, Italy), (Romani, Andrea,  Institute of Aquatic Ecology, University of Girona, Spain)]",https://doi.org/10.1101/063164 ,"Flow cytometry is suitable to discriminate and quantify aquatic microbial cells within a spectrum of fluorescence and light scatter signals. Using fixed operational and gating settings, a mixture model, coupled to Laplacian operator and Nelder-Mead optimization algorithm, allowed deconvolving bivariate cytometric profiles into single cell subgroups. This procedure was applied to outline recurrent patterns and quantitative changes of the aquatic microbial community along a river hydrologic continuum. We found five major persistent subgroups within each of the commonly retrieved populations of cells with Low and High content of Nucleic Acids (namely, LNA and HNA cells). Moreover, we assessed changes of the cytometric community profile over-imposed by water inputs from a wastewater treatment plant. Our approach for multiparametric data deconvolution confirmed that flow cytometry could represent a prime candidate technology for assessing microbial community patterns in flowing waters.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print1788.pdf,"[( 14 Jul 2016 , 1), ( 11 Jul 2016 , 7)]"
"July 12, 2016",Imaging decision-related neural cascades in the human brain,NeuroImage,"[(Muraskin, Jordan,  Columbia University), (Brown, Truman,  Medical University of South Carolina), (Walz, Jennifer,  Florey Institute of Neuroscience and Mental Health), (Conroy, Bryan,  Philips Research), (Goldman, Robin I,  Center for Healthy Minds, University of Wisconsin-Madison), (Sajda, Paul,  Columbia University)]",https://doi.org/10.1101/050856 ,"Perceptual decisions depend on coordinated patterns of neural activity cascading across the brain, running in time from stimulus to response and in space from primary sensory regions to the frontal lobe. Measuring this cascade and how it flows through the brain is key to developing an understanding of how our brains function. However observing, let alone understanding, this cascade, particularly in humans, is challenging. Here, we report a significant methodological advance allowing this observation in humans at unprecedented spatiotemporal resolution. We use a novel encoding model to link simultaneously measured electroencephalography (EEG) and functional magnetic resonance imaging (fMRI) signals to infer the high-resolution spatiotemporal brain dynamics taking place during rapid visual perceptual decision-making. After demonstrating the methodology replicates past results, we show that it uncovers a previously unobserved sequential reactivation of a substantial fraction of the pre-response network whose magnitude correlates with decision confidence. Our results illustrate that a temporally coordinated and spatially distributed neural cascade underlies perceptual decision-making, with our methodology illuminating complex brain dynamics that would otherwise be unobservable using conventional fMRI or EEG separately. We expect this methodology to be useful in observing brain dynamics in a wide range of other mental processes.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/NeuroImage/NeuroImage18.pdf,"[( 04 May 2016 , 4), ( 17 May 2016 , 1), ( 06 May 2016 , 1), ( 21 Jun 2017 , 1)]"
"July 12, 2016",Prober: A general toolkit for analyzing sequencing-based 'toeprinting' assays,Cell Systems,"[(Li, Bo,  University of California at Berkeley), (Tambe, Akshay,  University of California at Berkeley), (Aviran, Sharon,  University of California at Davis), (Pachter, Lior,  U.C. Berkeley)]",https://doi.org/10.1101/063107 ,"A number of high-throughput transcriptase drop-off assays have recently been developed to probe post-transcriptional dynamics of RNA-protein interaction, RNA structure, and post-transcriptional modifications. Although these assays survey a diverse set of 'epitranscriptomic' marks, they share methodological similarities and as such their interpretation is predicated on addressing similar computational challenges. Among these, a key question is how to learn isoform-specific chemical modification profiles in the face of complex read multi-mapping. In this paper, we propose PROBer, the first rigorous statistical model to handle these challenges for a general set of sequencing-based 'toeprinting' assays.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Cell Systems/Cell Systems8.pdf,"[( 13 Jul 2016 , 4), ( 11 Jul 2016 , 5)]"
"July 12, 2016",discoal: flexible coalescent simulations with selection,Bioinformatics,"[(Kern, Andrew D.,  Rutgers, The State University of New Jersey), (Schrider, Daniel,  Rutgers, The State University of New Jersey)]",https://doi.org/10.1101/063453 ,"Here we describe discoal, a coalescent simulator able to generate population samples that include selective sweeps in a feature-rich, flexible manner. discoal can perform simulations conditioning on the fixation of an allele due to drift or either hard or soft selective sweeps, even those occurring a large genetic distance away from the simulated locus. discoal can simulate sweeps with recurrent mutation to the adaptive allele, recombination, and gene conversion, under non-equilibrium demographic histories and without specifying an allele frequency trajectory in advance.
Availability and Implementation: Availability and implementation: discoal is implemented in the C programming language. Source code is freely available on GitHub (https://github.com/kern-lab/discoal_multipop) under a GNU General Public License.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Bioinformatics/Bioinformatics114.pdf,"[( 12 Jul 2016 , 9), ( 13 Jul 2016 , 2), ( 15 Jul 2016 , 1)]"
"July 12, 2016",Differential paralog divergence modulates evolutionary outcomes in yeast,PLOS Genetics,"[(Sanchez, Monica Rose,  University of Washington), (Miller, Aaron W.,  University of Washington), (Liachko, Ivan,  University of Washington), (Sunshine, Anna B.,  University of Washington), (Lynch, Bryony,  University of Washington), (Huang, Mei,  University of Washington), (DeSevo, Christopher G.,  Princeton University), (Pai, Dave A.,  Princeton University), (Tucker, Cheryl M.,  Princeton University), (Hoang, Margaret L.,  Carnegie Institution), (Dunham, Maitreya J.,  University of Washington)]",https://doi.org/10.1101/063248 ,"Evolutionary outcomes depend not only on the selective forces acting upon a species, but also on the genetic background.  However, large timescales and uncertain historical selection pressures can make it difficult to discern such important background differences between species. Experimental evolution is one tool to compare evolutionary potential of known genotypes in a controlled environment.  Here we utilized a highly reproducible evolutionary adaptation in Saccharomyces cerevisiae to investigate whether other yeast species would adopt similar evolutionary trajectories.  We evolved populations of S. cerevisiae, S. paradoxus, S. mikatae, S. uvarum, and interspecific hybrids between S. uvarum and S. cerevisiae for ~200-500 generations in sulfate-limited continuous culture.  Wild-type S. cerevisiae cultures invariably amplify the high affinity sulfate transporter gene, SUL1.  However, while amplification of the SUL1 locus was detected in S. paradoxus and S. mikatae populations, S. uvarum cultures instead selected for amplification of the paralog, SUL2.  We measured the relative fitness of strains bearing deletions and amplifications of both SUL genes from different species, confirming that, converse to S. cerevisiae, S. uvarum SUL2 contributes more to fitness in sulfate limitation than S. uvarum SUL1.  By measuring the fitness and gene expression of chimeric promoter-ORF constructs, we were able to delineate the cause of this differential fitness effect primarily to the promoter of S. uvarum SUL1.  Our data show evidence of differential sub-functionalization among the sulfur transporters across Saccharomyces species through recent changes in noncoding sequence.  Furthermore, these results show a clear example of how such background differences due to paralog divergence can drive significant changes in evolutionary trajectories of eukaryotes.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/PLOS Genetics/PLOS Genetics73.pdf,"[( 22 Oct 2016 , 1), ( 13 Jul 2016 , 9), ( 21 Jul 2016 , 1), ( 25 Sep 2016 , 1), ( 12 Jul 2016 , 23), ( 19 Jul 2016 , 1)]"
"July 12, 2016",Whole genome view of the consequences of a population bottleneck using 2926 genome sequences from Finland and United Kingdom,European Journal of Human Genetics,"[(Chheda, Himanshu,  Institute for Molecular Medicine Finland (FIMM), University of Helsinki, Helsinki, Finland), (Palta, Priit,  Institute for Molecular Medicine Finland (FIMM), University of Helsinki, Helsinki, Finland), (Pirinen, Matti,  Institute for Molecular Medicine Finland (FIMM), University of Helsinki, Helsinki, Finland), (McCarthy, Shane,  Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, United Kingdom), (Walter, Klaudia,  Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, United Kingdom), (Koskinen, Seppo,  National Institute of Health and Welfare, Department of Health, Helsinki, Finland), (Salomaa, Veikko,  National Institute of Health and Welfare, Department of Health, Helsinki, Finland), (Daly, Mark,  Analytic and Translational Genetics Unit, Department of Medicine, Massachusetts General Hospital), (Durbin, Richard,  Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, United Kingdom), (Palotie, Aarno,  Institute for Molecular Medicine Finland (FIMM), University of Helsinki, Helsinki, Finland), (Aittokallio, Tero,  Institute for Molecular Medicine Finland (FIMM), University of Helsinki, Helsinki, Finland), (Ripatti, Samuli,  Institute for Molecular Medicine Finland (FIMM), University of Helsinki, Helsinki, Finland)]",https://doi.org/10.1101/063388 ,"Isolated populations with enrichment of variants due to recent population bottlenecks provide a powerful resource for identifying disease-associated genetic variants and genes. As a model of an isolate population, we sequenced the genomes of 1463 Finnish individuals as part of the Sequencing Initiative Suomi (SISu) Project. We compared the genomic profiles of the 1463 Finns to a sample of 1463 British individuals that were sequenced in parallel as part of the UK10K Project. Whereas there were no major differences in the allele frequency of common variants, a significant depletion of variants in the rare frequency spectrum was observed in Finns when comparing the two populations. On the other hand, we observed >2.1 million variants that were twice as frequent among Finns compared to Britons and 800,000 variants that were more than 10 times more frequent in Finns. Furthermore, in Finns we observed a relative proportional enrichment of variants in the minor allele frequency range between 2 - 5% (p < 2.2x10-16). When stratified by their functional annotations, loss-of-function (LoF) variants showed the highest proportional enrichment in Finns (p = 0.0291). In the non-coding part of the genome, variants in conserved regions (p = 0.002) and promoters (p = 0.01) were also significantly enriched in the Finnish samples. These functional categories represent the highest a priori power for downstream association studies of rare variants using population isolates.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/European Journal of Human Genetics/European Journal of Human Genetics2.pdf,"[( 12 Jul 2016 , 11), ( 13 Jul 2016 , 10)]"
"July 12, 2016",Comprehensive cross-population analysis of high-grade serous ovarian cancer supports no more than three subtypes,G3: Genes|Genomes|Genetics,"[(Way, Gregory P,  University of Pennsylvania), (Rudd, James,  Geisel School of Medicine at Dartmouth College), (Wang, Chen,  Mayo Clinic), (Hamidi, Habib,  University of California, Los Angeles), (Fridley, Brooke L,  University of Kansas Medical Center), (Konecny, Gottfried,  University of California, Los Angeles), (Goode, Ellen L,  Mayo Clinic), (Greene, Casey S,  University of Pennsylvania), (Doherty, Jennifer A,  Geisel School of Medicine at Dartmouth College)]",https://doi.org/10.1101/030239 ,"Four gene expression subtypes of high-grade serous ovarian cancer (HGSC) have been previously described. In these studies, a fraction of samples that did not fit well into the four subtype classifications were excluded. Therefore, we sought to systematically determine the concordance of transcriptomic HGSC subtypes across populations without removing any samples. We created a bioinformatics pipeline to independently cluster the five largest mRNA expression datasets using k-means and non-negative matrix factorization (NMF). We summarized differential expression patterns to compare clusters across studies. While previous studies reported four subtypes, our cross-population comparison does not support four. Because these results contrast with previous reports, we attempted to reproduce analyses performed in those studies. Our results suggest that early results favoring four subtypes may have been driven by including serous borderline tumors. In summary, our analysis suggests that either two or three, but not four, gene expression subtypes are most consistent across datasets.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/G3: Genes|Genomes|Genetics/G3: Genes|Genomes|Genetics64.pdf,"[( 19 May 2016 , 1), ( 03 Nov 2015 , 1), ( 06 Jun 2016 , 1), ( 04 Apr 2016 , 1), ( 03 Jun 2016 , 1), ( 30 Jan 2016 , 3), ( 11 Dec 2015 , 1), ( 02 Nov 2015 , 4), ( 10 Dec 2015 , 1), ( 18 Nov 2015 , 3), ( 31 Oct 2015 , 1), ( 30 Oct 2015 , 4)]"
"July 12, 2016",Antiparallel protocadherin homodimers use distinct affinity- and specificity mediating regions in cadherin repeats 1-4,eLife,"[(Nicoludis, John M.,  Harvard University), (Vogt, Bennett E.,  Harvard University), (Green, Anna G.,  Harvard Medical School), (Schärfe, Charlotta P.I.,  University of Tübingen), (Marks, Debora S.,  Harvard Medical School), (Gaudet, Rachelle,  Harvard University)]",https://doi.org/10.1101/063289 ,"Protocadherins (Pcdhs) are cell adhesion and signaling proteins used by neurons to develop and maintain neuronal networks, relying on trans homophilic interactions between their extracellular cadherin (EC) repeat domains. We present the structure of the antiparallel EC1-4 homodimer of human PcdhγB3, a member of the γ subfamily of clustered Pcdhs.  Structure and sequence comparisons of α, β, and γ clustered Pcdh isoforms illustrate that subfamilies encode specificity in distinct ways through diversification of loop region structure and composition in EC2 and EC3, which contains isoform-specific conservation of primarily polar residues. In contrast, the EC1/EC4 interface comprises hydrophobic interactions that provide non-selective dimerization affinity. Using sequence coevolution analysis, we found evidence for a similar antiparallel EC1-4 interaction in non-clustered Pcdh families. We thus deduce that the EC1-4 antiparallel homodimer is a general interaction strategy that evolved before the divergence of these distinct protocadherin families.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/eLife/eLife70.pdf,"[( 12 Jul 2016 , 5), ( 13 Jul 2016 , 1)]"
"July 12, 2016",Dorsal anterior cingulate and ventromedial prefrontal cortex have inverse roles in both foraging and economic choice,"Cognitive, Affective & Behavioral Neuroscience","[(Shenhav, Amitai,  Princeton University), (Straccia, Mark A,  Princeton University), (Botvinick, Matthew M,  Princeton University), (Cohen, Jonathan D,  Princeton University)]",https://doi.org/10.1101/046276 ,"Recent research has highlighted a distinction between sequential foraging choices and traditional economic choices between simultaneously presented options. This was partly motivated by observations in Kolling et al. (2012) [KBMR] that these choice types are subserved by different circuits, with dorsal anterior cingulate (dACC) preferentially involved in foraging and ventromedial prefrontal cortex (vmPFC) preferentially involved in economic choice. To support this account, KBMR used fMRI to scan human subjects making either a foraging choice (between exploiting a current offer or swapping for potentially better rewards) or an economic choice (between two reward-probability pairs). This study found that dACC better tracked values pertaining to foraging, while vmPFC better tracked values pertaining to economic choice. We recently showed that dACC's role in these foraging choices is better described by the difficulty of choosing than by foraging value, when correcting for choice biases and testing a sufficiently broad set of foraging values (Shenhav et al., 2014). Here, we extend these findings in three ways. First, we replicate our original finding with a larger sample and a task modified to address remaining methodological gaps between our previous experiments and that of KBMR. Second, we show that dACC activity is best accounted for by choice difficulty alone (rather than in combination with foraging value) during both foraging and economic choices. Third, we show that patterns of vmPFC activity, inverted relative to dACC, also suggest a common function across both choice types. Overall, we conclude that both regions are similarly engaged by foraging-like and economic choice.","/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Cognitive, Affective & Behavioral Neuroscience/Cognitive, Affective & Behavioral Neuroscience1.pdf","[( 02 Apr 2016 , 7), ( 10 Apr 2016 , 5), ( 30 Mar 2016 , 4), ( 01 Apr 2016 , 1), ( 31 Mar 2016 , 1), ( 19 Apr 2016 , 1)]"
"July 12, 2016",Proteomic and genomic characterization of a yeast model for Ogden syndrome,Yeast,"[(Doerfel, Max,  CSHL), (Fang, Han,  CSHL), (Crain, Jonathan,  CSHL), (Klingener, Michael E,  CSHL), (Weiser, Jake,  CSHL), (Lyon, Gholson J,  CSHL)]",https://doi.org/10.1101/045047 ,"Naa10 is a N-terminal acetyltransferase that, in a complex with its auxiliary subunit Naa15, co-translationally acetylates the -amino group of newly synthetized proteins as they emerge from the ribosome. Roughly 40-50% of the human proteome is acetylated by Naa10, rendering this an enzyme with one of the most broad substrate ranges known. Recently, we reported an X-linked disorder of infancy, Ogden syndrome, in two families harboring a c.109T>C (p.Ser37Pro) variant in NAA10. In the present study we performed in-depth characterization of a yeast model of Ogden syndrome. Stress tests and proteomic analyses suggest that the S37P mutation disrupts Naa10 function thereby reducing cellular fitness, possibly due to an impaired functionality of molecular chaperones, Hsp104, Hsp40 and the Hsp70 family. Microarray and RNA-seq revealed a pseudo-diploid gene expression profile in Naa10 cells, likely responsible for a mating defect. In conclusion, the data presented here further support the disruptive nature of the S37P/Ogden mutation and identify affected cellular processes potentially contributing to the severe phenotype seen in Ogden syndrome.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Yeast/Yeast1.pdf,"[( 26 Mar 2016 , 1), ( 12 Oct 2016 , 1), ( 22 Mar 2016 , 13)]"
"July 12, 2016",Sequence amplification via cell passaging creates spurious signals of positive adaptation in influenza H3N2 hemagglutinin,Virus Evolution,"[(McWhite, Claire,  The University of Texas at Austin), (Meyer, Austin,  The University of Texas at Austin), (Wilke, Claus O,  The University of Texas at Austin)]",https://doi.org/10.1101/038364 ,"Clinical influenza A isolates are frequently not sequenced directly. Instead, a majority of these isolates (~70% in 2015) are first subjected to passaging for amplification, most commonly in non-human cell culture. Here, we find that this passaging leaves distinct signals of adaptation in the viral sequences, which can confound evolutionary analyses of the viral sequences. We find distinct patterns of adaptation to Madin-Darby (MDCK) and monkey cell culture absent from unpassaged hemagglutinin sequences. These patterns also dominate pooled datasets not separated by passaging type, and they increase in proportion to the number of passages performed. By contrast, MDCK-SIAT1 passaged sequences seem mostly (but not entirely) free of passaging adaptations. Contrary to previous studies, we find that using only internal branches of the influenza phylogenetic trees is insufficient to correct for passaging artifacts. These artifacts can only be safely avoided by excluding passaged sequences entirely from subsequent analysis. We conclude that future influenza evolutionary analyses should appropriately control for potentially confounding effects of passaging adaptations.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Virus Evolution/Virus Evolution7.pdf,"[( 14 Jul 2016 , 1), ( 17 May 2016 , 4), ( 02 Feb 2016 , 8), ( 07 Feb 2016 , 3), ( 13 Jul 2016 , 2), ( 15 Jul 2016 , 1), ( 03 Feb 2016 , 5), ( 12 Jul 2016 , 10), ( 16 May 2016 , 2), ( 01 Feb 2016 , 21), ( 16 Feb 2016 , 1)]"
"July 13, 2016",Principles for RNA metabolism and alternative transcription initiation within closely spaced promoters,Nature Genetics,"[(Chen, Yun,  University of Copenhagen), (Pai, Athma A,  Massachusetts Institute of Technology), (Herudek, Jan,  Aarhus University), (Lubas, Michal,  University of Copenhagen), (Meola, Nicola,  Aarhus University), (Jarvelin, Aino I,  European Molecular Biology Laboratory), (Andersson, Robin,  University of Copenhagen), (Pelechano, Vicent,  European Molecular Biology Laboratory), (Steinmetz, Lars M,  European Molecular Biology Laboratory), (Heick Jensen, Torben,  Aarhus University), (Sandelin, Albin,  University of Copenhagen)]",https://doi.org/10.1101/055731 ,"Mammalian transcriptomes are complex and formed by extensive promoter activity. In addition, gene promoters are largely divergent and initiate transcription of reverse-oriented promoter upstream transcripts (PROMPTs). Although PROMPTs are commonly terminated early, influenced by polyadenylation sites, promoters often cluster so that the divergent activity of one might impact another. Here, we find that the distance between promoters strongly correlates with the expression, stability and length of their associated PROMPTs. Adjacent promoters driving divergent mRNA transcription support PROMPT formation, but due to polyadenylation site constraints, these transcripts tend to spread into the neighboring mRNA on the same strand. This mechanism to derive new alternative mRNA transcription start sites (TSSs) is also evident at closely spaced promoters supporting convergent mRNA transcription. We suggest that basic building blocks of divergently transcribed core promoter pairs, in combination with the wealth of TSSs in mammalian genomes, provides a framework with which evolution shapes transcriptomes.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Nature Genetics/Nature Genetics30.pdf,"[( 19 Oct 2016 , 1), ( 29 May 2016 , 5), ( 18 Oct 2016 , 3), ( 27 May 2016 , 6), ( 28 May 2016 , 16)]"
"July 13, 2016",Structural characterization of encapsulated ferritin provides insight into iron storage in bacterial nanocompartments,eLife,"[(He, Didi,  The University of Edinburgh), (Hughes, Sam,  The University of Edinburgh), (Vanden-Hehir, Sally,  The University of Edinburgh), (Georgiev, Atanas,  The University of Edinburgh), (Altenbach, Kirsten,  The University of Edinburgh), (Tarrant, Emma,  Newcastle University), (Mackay, C Logan,  The University of Edinburgh), (Waldron, Kevin J,  Newcastle University), (Clarke, David J,  The University of Edinburgh), (Marles-Wright, Jon,  Newcastle University)]",https://doi.org/10.1101/063495 ,"Ferritins are ubiquitous proteins that oxidise and store iron within a protein shell to protect cells from oxidative damage. We have characterized the structure and function of a new member of the ferritin superfamily that is sequestered within an encapsulin capsid. We show that this encapsulated ferritin (EncFtn) has two main alpha helices, which assemble in a metal dependent manner to form a ferroxidase centre at a dimer interface. EncFtn adopts an open decameric structure that is topologically distinct from other ferritins. While EncFtn acts as a ferroxidase, it cannot mineralize iron. Conversely, the encapsulin shell associates with iron, but is not enzymatically active, and we demonstrate that EncFtn must be housed within the encapsulin for iron storage. This encapsulin nanocompartment is widely distributed in bacteria and archaea and represents a distinct class of iron storage system where the oxidation and mineralization of iron are distributed between two proteins.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/eLife/eLife71.pdf,"[( 13 Jul 2016 , 6)]"
"July 12, 2016",A Thousand Fly Genomes: An Expanded Drosophila Genome Nexus,Molecular Biology And Evolution,"[(Lack, Justin B,  University of Wisconsin-Madison), (Lange, Jeremy D,  University of Wisconsin-Madison), (Tang, Alison B,  University of California, Berkeley), (Corbett-Detig, Russell B,  University of California, Berkeley), (Pool, John E,  University of Wisconsin-Madison)]",https://doi.org/10.1101/063537 ,"The Drosophila Genome Nexus is a population genomic resource that provides D. melanogaster genomes from multiple sources.  To facilitate comparisons across data sets, 
genomes are aligned using a common reference alignment pipeline which involves two rounds of mapping.  Regions of residual heterozygosity, identity-by-descent, and recent population admixture are annotated to enable data filtering based on the user's needs.  Here, we present a significant expansion of the Drosophila Genome Nexus, which brings the current data object to a total of 1,122 wild-derived genomes.  New additions include 306 previously unpublished genomes from inbred lines representing six population samples in Egypt, Ethiopia, France, and South Africa, along with another 193 genomes added from recently-published data sets.  We also provide an aligned D. simulans genome to facilitate divergence comparisons.  This improved resource will broaden the range of population genomic questions that can addressed from multi-population allele frequencies and haplotypes in this model species.  The larger set of genomes will also enhance the discovery of functionally relevant natural variation that exists within and between populations.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Molecular Biology And Evolution/Molecular Biology And Evolution12.pdf,"[( 14 Jul 2016 , 7), ( 18 Jul 2016 , 1), ( 13 Jul 2016 , 34), ( 20 Jul 2016 , 3), ( 16 Jul 2016 , 1), ( 19 Jul 2016 , 1)]"
"July 12, 2016",Parallel Evolution of Cold Tolerance Within Drosophila melanogaster,Molecular Biology and Evolution,"[(Pool, John E,  University of Wisconsin-Madison), (Braun, Dylan T,  University of Wisconsin-Madison), (Lack, Justin B,  University of Wisconsin-Madison)]",https://doi.org/10.1101/063545 ,"Drosophila melanogaster originated in tropical Africa before expanding into strikingly different temperate climates in Eurasia and beyond.  Here, we show that elevated cold tolerance has arisen at least three times within this species:  beyond the well-studied non-African case, we show that populations from the highlands of Ethiopia and South Africa have significantly increased cold tolerance as well.  We observe greater cold tolerance in outbred versus inbred flies, but only in populations with higher inversion frequencies.  Each cold-adapted population shows lower inversion frequencies than a closely-related warm-adapted population, suggesting that inversion frequencies may decrease with altitude in addition to latitude.  Using the FST-based ""Population Branch Excess"" statistic (PBE), we found only limited evidence for parallel genetic differentiation at the scale of ~4 kb windows, specifically between Ethiopian and South African cold-adapted populations.  And yet, when we looked for single nucleotide polymorphisms (SNPs) with codirectional frequency change in two or three cold-adapted populations, strong genomic enrichments were observed from all comparisons.  These findings could reflect an important role for selection on standing genetic variation leading to ""soft sweeps"".  One SNP showed sufficient codirectional frequency change in all cold-adapted populations to achieve experiment-wide significance: an intronic variant in the synaptic gene Prosap.  More generally, proteins involved in neurotransmission were enriched as potential targets of parallel adaptation.  The ability to study cold tolerance evolution in a parallel framework will enhance this classic study system for climate adaptation.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Molecular Biology and Evolution/Molecular Biology and Evolution36.pdf,"[( 13 Jul 2016 , 11)]"
"July 12, 2016",A cloud-based workflow to quantify transcript-expression levels in public cancer compendia,Scientific Reports,"[(Tatlow, PJ,  Brigham Young University), (Piccolo, Stephen R,  Brigham Young University)]",https://doi.org/10.1101/063552 ,"Public compendia of raw sequencing data are now measured in petabytes. Accordingly, it is becoming infeasible for individual researchers to transfer these data to local computers. Recently, the National Cancer Institute funded an initiative to explore opportunities and challenges of working with molecular data in cloud-computing environments. With data in the cloud, it becomes possible for scientists to take their tools to the data and thereby avoid large data transfers. It also becomes feasible to scale computing resources to the needs of a given analysis. To evaluate this concept, we quantified transcript-expression levels for 12,307 RNA-Sequencing samples from the Cancer Cell Line Encyclopedia and The Cancer Genome Atlas. We used two cloud-based configurations to process the data and examined the performance and cost profiles of each configuration. Using ""preemptible virtual machines,"" we processed the samples for as little as $0.09 (USD) per sample. In total, we processed the TCGA samples (n=11,373) for only $1,065.49 and simultaneously processed thousands of samples at a time. As the samples were being processed, we collected detailed performance metrics, which helped us to track the duration of each processing step and to identify computational resources used at different stages of sample processing. Although the computational demands of reference alignment and expression quantification have decreased considerably, there remains a critical need for researchers to optimize preprocessing steps (e.g., sorting, converting, and trimming sequencing reads). We have created open-source Docker containers that include all the software and scripts necessary to process such data in the cloud and to collect performance metrics. The processed data are available in tabular format and in Google's BigQuery database (see https://osf.io/gqrz9).",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Scientific Reports/Scientific Reports111.pdf,"[( 14 Jul 2016 , 9), ( 28 Oct 2016 , 14), ( 02 Mar 2017 , 2), ( 18 Jul 2016 , 1), ( 13 Jul 2016 , 18), ( 07 Aug 2016 , 1), ( 15 Jul 2016 , 2), ( 01 Aug 2016 , 2), ( 29 Oct 2016 , 2), ( 03 Aug 2016 , 1), ( 12 Jul 2016 , 10), ( 16 Jul 2016 , 2), ( 17 Jul 2016 , 4), ( 17 Aug 2016 , 1)]"
"July 12, 2016",Association of environmental markers with childhood type 1 diabetes mellitus revealed by a long questionnaire on early life exposures and lifestyle in a case-control study,BMC Public Health,"[(BALAZARD, Felix,  Inserm U1169), (Le Fur, Sophie,  INSERM U1169), (Valtat, Alain-Jacques,  Inserm U1169), (Valleron, Pierre,  Inserm U1169)]",https://doi.org/10.1101/063438 ,"Background: The incidence of childhood type 1 diabetes (T1D) incidence is rising in many countries, supposedly because of changing environmental factors, which are yet largely unknown. Purpose: To unravel environmental markers associated with T1D. Methods: Cases were children with T1D from the French Isis-Diab cohort. Controls were schoolmates or friends of the patients. Parents were asked to fill a 845-item questionnaire investigating the child s environment before diagnosis. The analysis took into account the matching between cases and controls. A second analysis used propensity score methods. Results: We found a negative association of several lifestyle variables, gastroenteritis episodes, dental hygiene, hazelnut cocoa spread consumption, wasp and bee stings with T1D, consumption of vegetables from a farm and death of a pet by old age. Conclusions: The found statistical association of new environmental markers with T1D calls for replication in other cohorts and investigation of new environmental areas.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/BMC Public Health/BMC Public Health1.pdf,"[( 12 Jul 2016 , 3), ( 18 Jul 2016 , 3), ( 06 Sep 2016 , 1)]"
