Date Posted,Title,Journal,Authors,Link,Abstract,Text,Twitter
"May 27, 2014",Different profile of transcriptome between wheat Yunong 201 and its high-yield mutant Yunong 3114,Pre print,"[(Chen, Feng,  Henan Agricultural University), (Dong, Zhongdong,  Henan Agricultural University), (Zhang, Ning,  Henan Agricultural University), (Cui, Xiangfen,  Henan Agricultural University)]",https://doi.org/10.1101/005496 ,"Wheat is one of the most important crops in the world. With the exponentially increasing population and the need for ever increased food and feed production, an increased yield of wheat grain (as well as rice, maize and other grains) will be critical. Modern technologies are utilized to assist breeding programs. Such as the transcriptome sequencing, which greatly improves our genetic understanding, provides a platform for functional genomics research on crops. Herein, to get an overview of transcriptome characteristics of Yunong 3114, which is screened from the EMS mutagenized population of, a high quality Chinese winter noodle wheat, due to its different plant architecture as well as larger kernel size and higher grain weight, a high-throughput RNA sequencing based on next generation sequencing technology (Illumina) were performed. These unigenes were annotated by Blastx alignment against the NCBI non-redundant (nr), Clusters of orthologous groups (COG), gene orthology (GO), and the Kyoto Encyclopedia of Genesand Genomes (KEGG) databases. The 90.96% of the unigenes matched with protein in the NCBI nr database. Functional analysis identified that changes in several GO categories, including recognition of pollen, apoptotic process, defense response, receptor activity, protein kinase activity, DNA integration and so forth, played crucial roles in the high-yield characteristics of the mutant. Real-time PCR analysis revealed that the recognition of pollen related gene GsSRK is significantly up-regulated in Yunong 3114. In addition, alternative splicing (AS) analysis results indicated that mutation influence AS ratio, especially the retained introns, including the pollen related genes. Furthermore, the digital gene expression spectrum (DGE) profiling data provides comprehensive information at the transcriptional level that facilitates our understanding of the molecular mechanisms of various physiological aspects including development and high-yield of wheat. Together, these studies substantially increase our knowledge of potential genes and pathways for the genetic improvement of wheat and provide new insights into the yield and breeding strategies.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print143.pdf,"[( 28 May 2014 , 1), ( 27 May 2014 , 1)]"
"May 27, 2014",The methylome of the human frontal cortex across development,Nature Neuroscience,"[(Jaffe, Andrew E,  Lieber Institute for Brain Development), (Gao, Yuan,  Lieber Institute for Brain Development), (Tao, Ran,  Lieber Institute for Brain Development), (Hyde, Thomas M,  Lieber Institute for Brain Development), (Weinberger, Daniel R,  Lieber Institute for Brain Development), (Kleinman, Joel E,  Lieber Institute for Brain Development)]",https://doi.org/10.1101/005504 ,"DNA methylation (DNAm) plays an important role in epigenetic regulation of gene expression, orchestrating tissue differentiation and development during all stages of mammalian life. This epigenetic control is especially important in the human brain, with extremely dynamic gene expression during fetal and infant life, and becomes progressively more stable at later periods of development . We characterized the epigenetic state of the developing and aging human frontal cortex in post-mortem tissue from 351 individuals across the lifespan using the Illumina 450k DNA methylation microarray. The largest changes in the methylome occur at birth at varying spatial resolutions - we identify 359,087 differentially methylated loci, which form 23,732 significant differentially methylated regions (DMRs). There were also 298 regions of long-range changes in DNAm, termed ""blocks"", associated with birth that strongly overlap previously published colon cancer blocks. We then identify 55,439 DMRs associated with development and aging, of which 61.9% significantly associate with nearby gene expression levels. Lastly, we find enrichment of genomic loci of risk for schizophrenia and several other common diseases among these developmental DMRs. These data, integrated with existing genetic and transcriptomic data, create a rich genomic resource across brain development.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Nature Neuroscience/Nature Neuroscience3.pdf,"[( 27 May 2014 , 5), ( 29 Oct 2014 , 5)]"
"May 27, 2014",Reconstructing Austronesian population history in Island Southeast Asia,Nature Communications,"[(Lipson, Mark,  MIT), (Loh, Po-Ru,  MIT), (Patterson, Nick,  Broad Institute of Harvard and MIT), (Moorjani, Priya,  Harvard Medical School), (Ko, Ying-Chin,  China Medical University), (Stoneking, Bonnie,  Max Planck Institute for Evolutionary Anthropology), (Berger, David,  MIT)]",https://doi.org/10.1101/005603 ,"Austronesian languages are spread across half the globe, from Easter Island to Madagascar.  Evidence from linguistics and archaeology indicates that the ""Austronesian expansion,"" which began 4-5 thousand years ago, likely had roots in Taiwan, but the ancestry of present-day Austronesian-speaking populations remains controversial.  Here, focusing primarily on Island Southeast Asia, we analyze genome-wide data from 56 populations using new methods for tracing ancestral gene flow.  We show that all sampled Austronesian groups harbor ancestry that is more closely related to aboriginal Taiwanese than to any present-day mainland population.  Surprisingly, western Island Southeast Asian populations have also inherited ancestry from a source nested within the variation of present-day populations speaking Austro-Asiatic languages, which have historically been nearly exclusive to the mainland.  Thus, either there was once a substantial Austro-Asiatic presence in Island Southeast Asia, or Austronesian speakers migrated to and through the mainland, admixing there before continuing to western Indonesia.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Nature Communications/Nature Communications1.pdf,"[( 27 May 2014 , 2), ( 30 May 2014 , 1), ( 29 May 2014 , 10)]"
"May 27, 2014",Human genomic regions with exceptionally high or low levels of population differentiation identified from 911 whole-genome sequences,Genome Biology,"[(Colonna, Vincenza,  The Wellcome Trust Sanger Institute), (Ayub, Qasim,  The Wellcome Trust Sanger Institute), (Chen, Yuan,  The Wellcome Trust Sanger Institute), (Pagani, Luca,  The Wellcome Trust Sanger Institute), (Luisi, Pierre,  Universitat Pompeu Fabra-CSIC), (Pybus, Marc,  Universitat Pompeu Fabra-CSIC), (Garrison, Erik,  Boston College), (Xue, Yali,  The Wellcome Trust Sanger Institute), (Tyler-Smith, Chris,  The Wellcome Trust Sanger Institute)]",https://doi.org/10.1101/005462 ,"Background: Population differentiation has proved to be effective for identifying loci under geographically-localized positive selection, and has the potential to identify loci subject to balancing selection. We have previously investigated the pattern of genetic differentiation among human populations at 36.8 million genomic variants to identify sites in the genome showing high frequency differences. Here, we extend this dataset to include additional variants, survey sites with low levels of differentiation, and evaluate the extent to which highly differentiated sites are likely to result from selective or other processes. 
Results:  We demonstrate that while sites of low differentiation represent sampling effects rather than balancing selection, sites showing extremely high population differentiation are enriched for positive selection events and that one half may be the result of classic selective sweeps.  Among these, we rediscover known examples, where we actually identify the established functional SNP, and discover novel examples including the genes ABCA12, CALD1 and ZNF804, which we speculate may be linked to adaptations in skin, calcium metabolism and defense, respectively. 
Conclusions: We have identified known and many novel candidate regions for geographically restricted positive selection, and suggest several directions for further research.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Genome Biology/Genome Biology5.pdf,"[( 26 May 2014 , 4), ( 25 May 2014 , 1), ( 28 May 2014 , 2), ( 27 May 2014 , 9), ( 24 May 2014 , 2)]"
"May 26, 2014",Hip and knee kinematics display complex and time-varying sagittal kinematics during repetitive stepping: Implications for design of a functional fatigue model of the knee extensors and flexors,Pre print,"[(Scholes, Corey,  Sydney Orthopaedic Research Institute), (McDonald, Michael,  Queensland University of Technology), (Parker, Anthony,  Institute of Health and Biomedical Innovation, QUT)]",https://doi.org/10.1101/005538 ,"The validity of fatigue protocols involving multi-joint movements, such as stepping, has yet to be clearly defined. Although surface electromyography can monitor the fatigue state of individual muscles, the effects of joint angle and velocity variation on signal parameters are well established. Therefore, the aims of this study were to i) describe sagittal hip and knee kinematics during repetitive stepping ii) identify periods of high inter-trial variability and iii) determine within-test reliability of hip and knee kinematic profiles. A group of healthy men (N = 15) ascended and descended from a knee-high platform wearing a weighted vest (10%BW) for 50 consecutive trials. The hip and knee underwent rapid flexion and extension during  step ascent and descent. Variability of hip and knee velocity peaked between 20-40% of the ascent phase and 80-100% of the descent. Significant (p<0.05) reductions in joint range of motion and peak velocity during step ascent were observed, while peak flexion velocity increased during descent. Healthy individuals use complex hip and knee motion to negotiate a knee-high step with kinematic patterns varying across multiple repetitions. These findings have important implications for future studies intending to use repetitive stepping as a fatigue model for the knee extensors and flexors.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print144.pdf,[]
"May 26, 2014",Alternative splicing detection workflow needs a careful combination of sample prep and bioinformatics analysis,BMC Bioinformatics,"[(Carrara, Matteo,  Department of Molecular Biotechnology and Health Sciences, University of Torino), (Lum, Josephine,  Singapore Immunology Network (SIgN), Agency for Science, Technology and Research (A*STAR) Singapore), (Cordero, Francesca,  Department of Computer Science, University of Torino), (Beccuti, Marco,  Department of Computer Science, University of Torino), (Poidinger, Michael,  Singapore Immunology Network (SIgN), Agency for Science, Technology and Research (A*STAR) Singapore), (Donatelli, Susanna,  Department of Computer Science, University of Torino), (Calogero, Raffaele A,  Department of Molecular Biotechnology and Health Sciences, University of Torino)]",https://doi.org/10.1101/005546 ,"Background
RNAseq provides remarkable power in the area of biomarkers discovery and disease stratification. The main technical steps affecting the results of RNAseq experiments are Library Sample Preparation (LSP) and Bioinformatics Analysis (BA). At the best of our knowledge, a comparative evaluation of the combined effect of LSP and BA was never considered and it might represent a valuable knowledge to optimize alternative splicing detection, which is a challenging task due to moderate fold change differences to be detected within a complex isoforms background.
Results
Different LSPs (TruSeq unstranded/stranded, ScriptSeq, NuGEN) allow the detection of a large common set of isoforms. However, each LSP also detects a smaller set of isoforms, which are characterized both by lower coverage and lower FPKM than that observed for the common ones among LSPs. This characteristic is particularly critical in case of low input RNA NuGEN v2 LSP. 
The effect on statistical detection of alternative splicing considering low input LSP (NuGEN v2) with respect to high input LSP (TruSeq) on statistical detection of alternative splicing was studied using a benchmark dataset, in which both synthetic reads and reads generated from high (TruSeq) and low input (NuGEN) LSPs were spiked-in. Statistical detection of alternative splicing (AltDE) was done using prototypes of BA for isoform-reconstruction (Cuffdiff) and exon-level analysis (DEXSeq). Exon-level analysis performs slightly better than isoform-reconstruction approach although at most only 50% of the spiked-in transcripts are detected. Both isoform-reconstruction and exon-level analysis performances improve by rising the number of input reads.
Conclusion
Data, derived from NuGEN v2, are not the ideal input for AltDE, specifically when exon-level approach is used. It is notable that ribosomal depletion, with respect to polyA+ selection, reduces the amount of coding mappable reads resulting detrimental in the case of AltDE. Furthermore, we observed that both isoform-reconstruction and exon-level analysis performances are strongly dependent on the number of input reads.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/BMC Bioinformatics/BMC Bioinformatics4.pdf,"[( 27 May 2014 , 3)]"
"June 3, 2014",Bacillus Calmette-Guerin infection in NADPH oxidase deficiency: defective mycobacterial sequestration and granuloma formation,PLOS Pathogens,"[(Deffert, Christine,  Medical Faculty and University of Geneva), (Schäppi, Michela G.,  Department of Pathology and Immunology, Medical Faculty and University of Geneva), (Pache, Jean-Claude,  Division of Clinical Pathology, Department of Pathology and Immunology, University of Geneva), (Cachat, Julien,  Department of Pathology and Immunology, Medical Faculty and University of Geneva), (Vesin, Dominique,  Department of Pathology and Immunology, Medical Faculty and University of Geneva), (Bisig, Ruth,  Department of Pathology and Immunology, Medical Faculty and University of Geneva), (Ma Mulone, Xiaojuan,  Department of Pathology and Immunology, Medical Faculty and University of Geneva), (Kelkka, Tiina,  Section of Medical Inflammation Research, Medicity Research Laboratory, University of Turku), (Holmdahl, Rikard,  Section of Medical Inflammation Research, Medicity Research Laboratory, University of Turku), (Garcia, Irene,  Department of Pathology and Immunology, Medical Faculty and University of Geneva), (Olleros, Maria L.,  Department of Pathology and Immunology, Medical Faculty and University of Geneva), (Krause, Karl-Heinz,  Department of Pathology and Immunology, Medical Faculty and University of Geneva)]",https://doi.org/10.1101/005835 ,"Patients with chronic granulomatous disease(CGD) lack generation of reactive oxygen species (ROS) through the phagocyte NADPH oxidase NOX2. CGD is an immune deficiency that leads to frequent infections with certain pathogens; this is well documented for S. aureus and A. fumigatus, but less clear for mycobacteria. We therefore performed an extensive literature search which yielded 297 cases of CGD patients with mycobacterial infections; M.bovis BCG was most commonly recovered (74%). The relationship between NOX2 deficiency and BCG infection however has never been studied in a mouse model. We therefore investigated BCG infection in three different mouse models of CGD: Ncf1 mutants in two different genetic backgrounds and NOX2 knock-out mice. In addition we investigated a macrophage-specific rescue (transgenic expression of Ncf1 under the control of the CD68 promoter). Wild type mice did not develop severe disease upon BCG injection. In contrast, all three types of CGD mice were highly susceptible to BCG, as witnessed by a severe weight loss, development of hemorrhagic pneumonia, and a high mortality (~ 50%). Rescue of NOX2 activity in macrophages restored BCG resistance, similar as seen in wild-type mice. Granulomas from mycobacteria-infected wild type mice generated ROS, while granulomas from CGD mice did not. Bacterial load in CGD mice was only moderately increased, suggesting that it was not crucial for the observed phenotype. CGD mice responded with massively enhanced cytokine release (TNF-, IFN-, IL-17 and IL-12) to BCG infection, which might account for severity of the disease. Finally, in wild-type mice, macrophages formed clusters and restricted mycobacteria to granulomas, while macrophages and mycobacteria were diffusely distributed in lung tissue from CGD mice. Our results demonstrate that lack of the NADPH oxidase leads to a markedly increased severity of BCG infection through mechanisms including increased cytokine production and impaired granuloma formation.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/PLOS Pathogens/PLOS Pathogens1.pdf,"[( 03 Jun 2014 , 1)]"
"June 2, 2014",Exploring community structure in biological networks with random graphs,BMC Bioinformatics,"[(Sah, Pratha,  Georgetown University), (Singh, Lisa O.,  Georgetown University), (Clauset, Aaron,  University of Colorado), (Bansal, Shweta,  Georgetown University)]",https://doi.org/10.1101/001545 ,"A modular pattern, also called community structure, is ubiquitous in biological networks. There has been an increased interest in unraveling the community structure of biological systems as it may provide important insights into a system's functional components and the impact of local structures on dynamics at a global scale. Choosing an appropriate community detection algorithm to identify the community structure in an empirical network can be difficult, however, as the many algorithms available are based on a variety of cost functions and are difficult to validate. Even when community structure is identified in an empirical system, disentangling the effect of community structure from other network properties such as clustering coefficient and assortativity can be a challenge. Here, we develop a generative model to produce undirected, simple, connected graphs with a specified degrees and pattern of communities, while maintaining a graph structure that is as random as possible. Additionally, we demonstrate two important applications of our model: (a) to generate networks that can be used to benchmark existing and new algorithms for detecting communities in biological networks; and (b) to generate null models to serve as random controls when investigating the impact of complex network features beyond the byproduct of degree and modularity in empirical biological networks. Our model allows for the systematic study of the presence of community structure and its impact on network function and dynamics. This process is a crucial step in unraveling the functional consequences of the structural properties of biological systems and uncovering the mechanisms that drive these systems.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/BMC Bioinformatics/BMC Bioinformatics5.pdf,"[( 24 Dec 2013 , 1), ( 26 Dec 2013 , 1), ( 04 Jan 2014 , 1), ( 22 Jan 2014 , 1), ( 26 Jan 2014 , 1), ( 03 Jun 2014 , 2), ( 21 Jan 2014 , 1)]"
"June 2, 2014",A field test for frequency-dependent selection on mimetic colour patterns in Heliconius butterflies,Pre print,"[(Salazar Carrión, Patricio Alejandro,  Universidad Tecnológica Indoamérica), (Stevens, Martin,  University of Exeter), (Jones, Robert T.,  Muséum National d'Histoire Naturelle), (Ogilvie, Imogen,  University of Cambridge), (Jiggins, Chris,  University of Cambridge)]",https://doi.org/10.1101/005249 ,"Müllerian mimicry, the similarity among unpalatable species, is thought to evolve by frequency-dependent selection. Accordingly, phenotypes that become established in an area are positively selected because predators have learnt to avoid these forms, while introduced phenotypes are eliminated because predators have not yet learnt to associate these other forms with unprofitability. We tested this prediction in two areas where different colour morphs of the mimetic species Heliconius erato and H. melpomene have become established, as well as in the hybrid zone between these morphs. In each area we tested for selection on three colour patterns: the two parental and the most common hybrid. We recorded bird predation on butterfly models with paper wings, matching the appearance of each morph to bird vision, and plasticine bodies. We did not detect differences in survival between colour morphs, but all morphs were more highly attacked in the hybrid zone. This finding is consistent with recent evidence from controlled experiments with captive birds, which suggest that the effectiveness of warning signals decreases when a large signal diversity is available to predators. This is likely to occur in the hybrid zone where over twenty hybrid phenotypes coexist.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print145.pdf,"[( 04 Jun 2014 , 1), ( 06 Dec 2016 , 1), ( 03 Jun 2014 , 1)]"
"May 31, 2014",High-throughput functional annotation of influenza A virus genome at single-nucleotide resolution,Pre print,"[(Wu, Nicholas C.,  University of California, Los Angeles), (Young, Arthur P.,  University of California, Los Angeles), (Al-Mawsawi, Laith Q.,  University of California, Los Angeles), (Olson, C. Anders,  University of California, Los Angeles), (Feng, Jun,  University of California, Los Angeles), (Qi, Hangfei,  University of California, Los Angeles), (Chen, Shu-Hwa,  Academia Sinica), (Lu, I-Hsuan,  Academia Sinica), (Lin, Chung-Yen,  Academia Sinica), (Chin, Robert G.,  University of California, Los Angeles), (Luan, Harding H.,  University of California, Los Angeles), (Nguyen, Nguyen,  University of California, Los Angeles), (Nelson, Stanley F.,  University of California, Los Angeles), (Li, Xinmin,  University of California, Los Angeles), (Sun, Ting-Ting,  University of California, Los Angeles)]",https://doi.org/10.1101/005702 ,"A novel genome-wide genetics platform is presented in this study, which permits functional interrogation of all point mutations across a viral genome in parallel. Here we generated the first fitness profile of individual point mutations across the influenza virus genome. Critical residues on the viral genome were systematically identified, which provided a collection of subdomain data informative for structure-function studies and for effective rational drug and vaccine design. Our data was consistent with known, well-characterized structural features. In addition, we have achieved a validation rate of 68% for severely attenuated mutations and 94% for neutral mutations. The approach described in this study is applicable to other viral or microbial genomes where a means of genetic manipulation is available.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print146.pdf,"[( 31 May 2014 , 4), ( 02 Jun 2014 , 1)]"
"May 31, 2014","Boymaw, Overexpressed in Brains with Major Psychiatric Disorders, May Encode a Small Protein to Inhibit Mitochondrial Function and Protein Translation",American Journal of Medical Genetics Part B: Neuropsychiatric Genetics,"[(Ji, Baohu,  University of California, San Diego), (Kim, Minjung,  University of California, San Diego), (Higa, Kerin,  University of California, San Diego), (Zhou, Xianjin,  University of California San Diego)]",https://doi.org/10.1101/005728 ,"The t(1,11) chromosome translocation co-segregates with major psychiatric disorders in a large Scottish family.  The translocation disrupts the DISC1and Boymaw (DISC1FP1) genes on chromosomes 1 and 11, respectively.  After translocation, two fusion genes are generated.  Our recent studies found that the DISC1-Boymaw fusion protein is localized in mitochondria and inhibits oxidoreductase activity, rRNA expression, and protein translation.  Mice carrying the DISC1-Boymaw fusion genes display intermediate behavioral phenotypes related to major psychiatric disorders.  Here, we report that the Boymaw gene encodes a small protein predominantly localized in mitochondria.  The Boymaw protein inhibits oxidoreductase activity, rRNA expression, and protein translation in the same way as the DISC1-Boymaw fusion protein.  Interestingly, Boymaw expression is up-regulated by different stressors at RNA and/or protein translational levels.  In addition, we found that Boymaw RNA expression is significantly increased in the postmortem brains of patients with major psychiatric disorders.  Our studies therefore suggest that the Boymaw gene is a potential susceptibility gene for major psychiatric disorders in both the Scottish t(1,11) family and the general population of patients.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/American Journal of Medical Genetics Part B: Neuropsychiatric Genetics/American Journal of Medical Genetics Part B: Neuropsychiatric Genetics1.pdf,"[( 31 May 2014 , 1), ( 02 Jun 2014 , 2)]"
"May 31, 2014",The genetic basis of energy conservation in the sulfate-reducing bacterium Desulfovibrio alaskensis G20,Frontiers in Microbiology,"[(Price, Morgan,  Lawrence Berkeley Lab), (Ray, Jayashree,  Lawrence Berkeley Lab), (Wetmore, Kelly M,  Lawrence Berkeley Lab), (Kuehl, Jennifer V.,  Lawrence Berkeley Lab), (Bauer, Stefan,  Energy Biosciences Institute), (Deutschbauer, Adam M,  Lawrence Berkeley Lab), (Arkin, Adam P,  Lawrence Berkeley Lab)]",https://doi.org/10.1101/005694 ,"Sulfate-reducing bacteria play major roles in the global carbon and sulfur cycles, but it remains unclear how reducing sulfate yields energy. To determine the genetic basis of energy conservation, we measured the fitness of thousands of pooled mutants of Desulfovibrio alaskensis G20 during growth in 12 different combinations of electron donors and acceptors.  We show that ion pumping by the ferredoxin:NADH oxidoreductase Rnf is required whenever substrate-level phosphorylation is not possible.  The uncharacterized complex Hdr/flox-1 (Dde_1207:13) is sometimes important alongside Rnf and may perform an electron bifurcation to generate more reduced ferredoxin from NADH to allow further ion pumping. Similarly, during the oxidation of malate or fumarate, the electron-bifurcating transhydrogenase NfnAB-2 (Dde_1250:1) is important and may generate reduced ferredoxin to allow additional ion pumping by Rnf.  During formate oxidation, the periplasmic [NiFeSe] hydrogenase HysAB is required, which suggests that hydrogen forms in the periplasm, diffuses to the cytoplasm, and is used to reduce ferredoxin, thus providing a substrate for Rnf.  During hydrogen utilization, the transmembrane electron transport complex Tmc is important and may move electrons from the periplasm into the cytoplasmic sulfite reduction pathway. Finally, mutants of many other putative electron carriers ave no clear phenotype, which suggests that they are not important under our growth conditions.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Frontiers in Microbiology/Frontiers in Microbiology1.pdf,"[( 01 Jun 2014 , 1), ( 31 May 2014 , 8), ( 02 Jun 2014 , 1)]"
"May 31, 2014",Inhibition of protein translation by the DISC1-Boymaw fusion gene from a Scottish family with major psychiatric disorders,Human Molecular Genetics,"[(Ji, Baohu,  University of California, San Diego), (Higa, Kerin,  University of California, San Diego), (Kim, Minjung,  University of California, San Diego), (Zhou, Lynn,  La Jolla High School), (Young, Jared,  University of California, San Diego), (Geyer, Mark,  University of California, San Diego)]",https://doi.org/10.1101/005710 ,"The t(1; 11) translocation appears to be the causal genetic lesion with 70% penetrance for schizophrenia, major depression, and other psychiatric disorders in a Scottish family.  Molecular studies identified the disruption of the DISC1 (disrupted-in-schizophrenia 1) gene by chromosome translocation at chromosome 1q42.  Our previous studies, however, revealed that the translocation also disrupted another gene, Boymaw (also termed DISC1FP1), on chromosome 11.  After translocation, two fusion genes (the DISC1-Boymaw (DB7) and the Boymaw-DISC1 (BD13)) are generated between the DISC1 and Boymaw genes.  In the present study, we report that expression of the DB7 fusion gene inhibits both intracellular NADH oxidoreductase activities and protein translation.  We generated humanized DISC1-Boymaw mice with gene targeting to examine the in vivo functions of the fusion genes.  Consistent with the in vitro studies on the DB7 fusion gene, protein translation activity is decreased in the hippocampus and in cultured primary neurons from the brains of the humanized mice.  Expression of Gad67, Nmdar1, and Psd95 proteins are also reduced.  The humanized mice display prolonged and increased responses to the NMDA receptor antagonist, ketamine, on various mouse genetic backgrounds.  Abnormal information processing of acoustic startle and depressive-like behaviors are also observed.  In addition, the humanized mice display abnormal erythropoiesis, which was reported to associate with depression in humans.  Expression of the DB7 fusion gene may reduce protein translation to impair brain functions and thereby contribute to the pathogenesis of major psychiatric disorders.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Human Molecular Genetics/Human Molecular Genetics3.pdf,"[( 31 May 2014 , 1), ( 02 Jun 2014 , 1)]"
"May 31, 2014","Phylogenetic Identification and Functional Characterization of Orthologs and Paralogs across Human, Mouse, Fly, and Worm",Pre print,"[(Wu, Yi-Chieh,  Massachusetts Institute of Technology), (Bansal, Mukul S,  University of Connecticut), (Rasmussen, Matthew D,  Cornell University), (Herrero, Javier,  University College London Cancer Institute), (Kellis, Manolis,  Massachusetts Institute of Technology)]",https://doi.org/10.1101/005736 ,"Model organisms can serve the biological and medical community by enabling the study of conserved gene families and pathways in experimentally-tractable systems.  Their use, however, hinges on the ability to reliably identify evolutionary orthologs and paralogs with high accuracy, which can be a great challenge at both small and large evolutionary distances.  Here, we present a phylogenomics-based approach for the identification of orthologous and paralogous genes in human, mouse, fly, and worm, which forms the foundation of the comparative analyses of the modENCODE and mouse ENCODE projects.  We study a median of 16,101 genes across 2 mammalian genomes (human, mouse), 12 Drosophila genomes, 5 Caenorhabditis genomes, and an outgroup yeast genome, and demonstrate that accurate inference of evolutionary relationships and events across these species must account for frequent gene-tree topology errors due to both incomplete lineage sorting and insufficient phylogenetic signal.  Furthermore, we show that integration of two separate phylogenomic pipelines yields increased accuracy, suggesting that their sources of error are independent, and finally, we leverage the resulting annotation of homologous genes to study the functional impact of gene duplication and loss in the context of rich gene expression and functional genomic datasets of the modENCODE, mouse ENCODE, and human ENCODE projects.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print147.pdf,"[( 31 May 2014 , 2), ( 02 Jun 2014 , 3)]"
"May 28, 2014",Cis-regulatory elements and human evolution,Current Opinion in Genetics & Development,"[(Siepel, Adam,  Cornell University), (Arbiza, Leonardo,  Cornell University)]",https://doi.org/10.1101/005652 ,"Modification of gene regulation has long been considered an important force in human evolution, particularly through changes to cis-regulatory elements (CREs) that function in transcriptional regulation.  For decades, however, the study of cis-regulatory evolution was severely limited by the available data.  New data sets describing the locations of CREs and genetic variation within and between species have now made it possible to study CRE evolution much more directly on a genome-wide scale.  Here, we review recent research on the evolution of CREs in humans based on large-scale genomic data sets.  We consider inferences based on primate divergence,human polymorphism, and combinations of divergence and polymorphism.  We then consider ""new frontiers"" in this field stemming from recent research on transcriptional regulation.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Current Opinion in Genetics & Development/Current Opinion in Genetics & Development3.pdf,"[( 31 May 2014 , 1), ( 28 May 2014 , 9), ( 16 Jun 2014 , 1), ( 29 May 2014 , 1), ( 02 Sep 2015 , 1)]"
"May 28, 2014",Dynamics of a combined medea-underdominant population transformation system,BMC Evolutionary Biology,"[(Gokhale, Chaitanya,  Massey University), (Reeves, Richard Guy,  Department of Genetics, Max Planck Institute for Evolutionary Biology), (Reed, Floyd A,  Department of Biology, University of Hawaii at M ̄anoa)]",https://doi.org/10.1101/005512 ,"Transgenic constructs intended to be stably established at high frequencies in wild popu- lations have been demonstrated to drive from low frequencies in experimental insect populations. Link- ing such population transformation constructs to genes which render them unable to transmit pathogens could eventually be used to stop the spread of vector-borne diseases like malaria and dengue. Generally, population transformation constructs with only a single transgenic drive mechanism have been envisioned. Using a theoretical modelling approach we describe the predicted properties of a construct combining autosomal Medea and underdominant population transformation systems. We show that when combined they can exhibit synergistic properties which in broad circumstances surpass those of the single systems. With combined systems, intentional population transformation and its reversal can be achieved readily. Combined constructs also enhance the capacity to geographically restrict transgenic constructs to targeted populations. It is anticipated that these properties are likely to be of particular value in attracting regulatory approval and public acceptance of this novel technology.",no paper,"[( 27 May 2014 , 1)]"
"June 5, 2014",Significantly distinct branches of hierarchical trees: A framework for statistical analysis and applications to biological data,BMC Genomics,"[(Sun, Guoli,  Stony Brook University), (Krasnitz, Alexander,  Cold Spring Harbor Laboratory)]",https://doi.org/10.1101/002188 ,"Background
One of the most common goals of hierarchical clustering is finding those branches of a tree that form quantifiably distinct data subtypes. Achieving this goal in a statistically meaningful way requires (a) a measure of distinctness of a branch and (b) a test to determine the significance of the observed measure, applicable to all branches and across multiple scales of dissimilarity.
Results
We formulate a method termed Tree Branches Evaluated Statistically for Tightness (TBEST) for identifying significantly distinct tree branches in hierarchical clusters. For each branch of the tree a measure of distinctness, or tightness, is defined as a rational function of heights, both of the branch and of its parent. A statistical procedure is then developed to determine the significance of the observed values of tightness. We test TBEST as a tool for tree-based data partitioning by applying it to five benchmark datasets, one of them synthetic and the other four each from a different area of biology.  For each dataset there is a well-defined partition of the data into classes. In all test cases TBEST performs on par with or better than the existing techniques. 
Conclusions
Based on our benchmark analysis, TBEST is a tool of choice for detection of significantly distinct branches in hierarchical trees grown from biological data. An R language implementation of the method is available from the Comprehensive R Archive Network: cran.r-project.org/web/packages/TBEST/index.html‎.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/BMC Genomics/BMC Genomics7.pdf,[]
