Date Posted,Title,Journal,Authors,Link,Abstract,Text,Twitter
"December 4, 2015",Formation and maintenance of robust long-term information storage in the presence of synaptic turnover,PLOS Computational Biology,"[(Fauth, Michael,  University Göttingen, Bernstein Center for Computational Neuroscience), (Wörgötter, Florentin,  University Göttingen, Bernstein Center for Computational Neuroscience), (Tetzlaff, Christian,  Max Planck Insitute for Dynamics and Self-OrganizationWeizmann Institute of Science, Rehovot)]",https://doi.org/10.1101/023531 ,"A long-standing problem is how memories can be stored for very long times despite the volatility of the underlying neural substrate, most notably the high turnover of dendritic spines and synapses. To address this problem, here we are using a generic and simple probabilistic model for the creation and removal of synapses. We show that information can be stored for several months when utilizing the intrinsic dynamics of multi-synapse connections. In such systems, single synapses can still show high turnover, which enables fast learning of new information, but this will not perturb prior stored information (slow forgetting), which is represented by the compound state of the connections. The model matches the time course of recent experimental spine data during learning and memory in mice supporting the assumption of multi-synapse connections as the basis for long-term storage.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/PLOS Computational Biology/PLOS Computational Biology45.pdf,"[( 31 Jul 2015 , 1), ( 01 Aug 2015 , 2), ( 02 Aug 2015 , 2), ( 04 Dec 2015 , 1)]"
"December 4, 2015",Variation-preserving normalization unveils blind spots in gene expression profiling,Scientific Reports,"[(Roca, Carlos P.,  Universitat Rovira i Virgili, Spain), (Gomes, Susana I. L.,  University of Aveiro, Portugal), (Amorim, Mónica J. B.,  University of Aveiro, Portugal), (Scott-Fordsmand, Janeck J.,  Aarhus University, Denmark)]",https://doi.org/10.1101/021212 ,"RNA-Seq and gene expression microarrays provide comprehensive profiles of gene activity, but lack of reproducibility has hindered their application. A key challenge in the data analysis is the normalization of gene expression levels, which is currently performed following an implicit assumption that most genes are not differentially expressed. Here, we present a mathematical approach to normalization that makes no assumption of this sort. We have found that variation in gene expression is much greater than currently believed, and that it can be measured with available technologies. Our results also explain, at least partially, the problems encountered in transcriptomics studies. We expect this improvement in detection to help efforts to realize the full potential of gene expression profiling, especially in analyses of cellular processes involving complex modulations of gene expression.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Scientific Reports/Scientific Reports40.pdf,"[( 20 Jun 2015 , 4), ( 19 Jun 2015 , 15), ( 04 Dec 2015 , 2), ( 30 Jun 2015 , 2), ( 22 Jun 2015 , 1), ( 22 Jul 2015 , 2)]"
"December 4, 2015",Mind the drift - improving sensitivity to fMRI pattern information by accounting for temporal pattern drift,Pre print,"[(Alink, Arjen,  MRC Cognition and Brain Sciences Unit, UK), (Walther, Alexander,  MRC Cognition and Brain Sciences Unit, UK), (Krugliak, Alexandra,  MRC Cognition and Brain Sciences Unit, UK), (van den Bosch, Jasper J.F.,  Institute for Learning and Brain Sciences, University of Washington, USA), (Kriegeskorte, Nikolaus,  MRC Cognition and Brain Sciences Unit, UK)]",https://doi.org/10.1101/032391 ,"Analyzing functional magnetic resonance imaging (fMRI) pattern similarity is becoming increasingly popular because it allows one to relate distributed patterns of voxel activity to continuous perceptual and cognitive states of the human brain. Here we show that fMRI pattern similarity estimates are severely affected by temporal pattern drifts in fMRI data - even after voxel-wise detrending. For this particular dataset, the drift effect obscures orientation information as measured by fMRI pattern dissimilarities. We demonstrate that orientation information can be recovered using three different methods: 1. Regressing out the drift component through linear modeling; 2. Computing representational distances between conditions measured in independent imaging runs; 3. Crossvalidation of pattern distance estimates. One possible source of temporal pattern drift could be random walk like fluctuations - physiological or scanner related - occurring within single voxel timecourses. This explanation is consistent with voxel-wise detrending not alleviating pattern drift effects. In addition, this would explain why cross-validated pattern distances are robust to temporal drift because a random walk process is expected to give rise to non-replicable drift directions. Given these findings, we recommend that future fMRI studies take pattern drift into account when analyzing pattern similarity as this can greatly enhance the sensitivity to experimental effects of interest.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print937.pdf,"[( 01 Mar 2016 , 9), ( 20 Nov 2015 , 2), ( 04 Dec 2015 , 2), ( 01 Dec 2015 , 1), ( 21 Nov 2015 , 1), ( 02 Dec 2015 , 8), ( 08 Dec 2015 , 4), ( 03 Dec 2015 , 6)]"
"December 3, 2015",Stochastic Models for Population Dynamics,Pre print,"[(Sun, Sean,  Johns Hopkins University)]",https://doi.org/10.1101/031237 ,"Cell growth and division are stochastic processes that exhibit significant amount of cell-to-cell variation and randomness. In order to connect single cell division dynamics with overall cell population, stochastic population models are needed. We summarize the basic concepts, computational approaches and discuss simple applications of this modeling approach to understanding cancer cell population growth as well as population fluctuations in experiments.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print938.pdf,"[( 31 Dec 2015 , 1), ( 04 Dec 2015 , 4), ( 06 Dec 2015 , 1)]"
"December 3, 2015",Evolutionary dynamics of a quantitative trait in a finite asexual population.,Theoretical Population Biology,"[(Debarre, Florence,  CNRS), (Otto, Sarah,  University of British Columbia)]",https://doi.org/10.1101/033597 ,"In finite populations, mutation limitation and genetic drift can hinder evolutionary diversification. We consider the evolution of a quantitative trait in an asexual population whose size can vary and depends explicitly on the trait. Previous work showed that evolutionary branching is certain (``deterministic branching'') above a threshold population size, but uncertain (``stochastic branching'') below it. Using the stationary distribution of the population's trait variance, we identify three qualitatively different sub-domains of ``stochastic branching'' and illustrate our results using a model of social evolution. We find that in very small populations, branching will almost never be observed; in intermediate populations, branching is intermittent, arising and disappearing over time; in larger populations, finally, branching is expected to occur and persist for substantial periods of time. Our study provides a clearer picture of the ecological conditions that facilitate the appearance and persistence of novel evolutionary lineages in the face of genetic drift.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Theoretical Population Biology/Theoretical Population Biology6.pdf,"[( 08 Dec 2015 , 1), ( 03 Dec 2015 , 3), ( 04 Dec 2015 , 3)]"
"December 3, 2015",SLTAB2 is the paramutated SULFUREA locus in tomato,Journal Of Experimental Botany,"[(Gouil, Quentin,  Department of Plant Sciences, University of Cambridge), (Novák, Ondřej,  Institute of Experimental Botany AS CR and Faculty of Science of Palacký University), (Baulcombe, David,  Department of Plant Sciences, University of Cambridge)]",https://doi.org/10.1101/033605 ,"The sulfurea (sulf) allele is a silent epigenetic variant of a tomato gene (Solanum lycopersicum) affecting pigment production. It is homozygous lethal but, in a heterozygote sulf /+, the wild type allele undergoes silencing so that the plants exhibit chlorotic sectors. This transfer of the silenced state between alleles resembles the process of paramutation that is best characterised in maize. To understand the mechanism of paramutation we mapped SULF to the ortholog SLTAB2 of an Arabidopsis gene that, consistent with the pigment deﬁciency, is involved in the translation of photosystem I. Paramutation of SLTAB2 is linked to an increase in DNA methylation and production of small interfering RNAs at its promoter. Virus-induced gene silencing of SLTAB2 phenocopies sulf consistent with the possibility that siRNAs mediate the paramutation of SULFUREA. Unlike the maize systems the paramutagenicity of sulf is not, however, associated with repeated sequences at the region of siRNA production or DNA methylation.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Journal Of Experimental Botany/Journal Of Experimental Botany1.pdf,"[( 03 Dec 2015 , 5), ( 17 Apr 2016 , 1), ( 11 Apr 2016 , 1), ( 04 Dec 2015 , 3)]"
"December 7, 2015",Fitness effects of new mutations in Chlamydomonas reinhardtii across two stress gradients,Journal of Evolutionary Biology,"[(Kraemer, Susanne A,  University of Edinburgh), (Morgan, Andrew D,  University of Edinburgh), (Ness, Robert W,  University of Toronto), (Keightley, Peter D,  University of Edinburgh), (Colegrave, Nick,  University of Edinburgh)]",https://doi.org/10.1101/033886 ,"Most spontaneous mutations affecting fitness are likely to be deleterious, but the strength of selection acting on them might be impacted by environmental stress. Such stress-dependent selection could expose hidden genetic variation, which in turn might increase the adaptive potential of stressed populations. On the other hand, this variation might represent a genetic load and thus lead to population extinction under stress. Previous studies to determine the link between stress and mutational effects on fitness, however, have produced inconsistent results. Here, we determined the net change in fitness in 29 genotypes of the green algae Chlamydomonas reinhardtii that accumulated mutations in the near absence of selection for approximately 1,000 generations across two stress gradients, increasing NaCl and decreasing phosphate. We found mutational effects to be magnified under extremely stressful conditions, but such effects were specific both to the type of stress as well as to the genetic background. The detection of stress-dependent fitness effects of mutations depended on accurately scaling relative fitness measures by generation times, thus offering an explanation for the inconsistencies among previous studies.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Journal of Evolutionary Biology/Journal of Evolutionary Biology7.pdf,"[( 07 Dec 2015 , 3)]"
"December 7, 2015",A reductionist approach to model photosynthetic self-regulation in eukaryotes in response to light,Biochemical Society Transactions,"[(Matuszynska, Anna,  Heinrich Heine University Duesseldorf), (Ebenhoeh, Oliver,  Heinrich Heine University Duesseldorf)]",https://doi.org/10.1101/033894 ,"Along with the development of several large-scale methods such as mass spectrometry or micro arrays, genome wide models became not only a possibility but an obvious tool for theoretical biologists to integrate and analyse complex biological data. Nevertheless, incorporating the dynamics of photosynthesis remains one of the major challenges while reconstructing metabolic networks of plants and other photosynthetic organisms. In this review, we aim to provide arguments that small-scale models are still a suitable choice when it comes to discover organisational principles governing the design of biological systems. We give a brief overview of recent modelling efforts in understanding the interplay between rapid, photoprotective mechanisms and the redox balance within the thylakoid membrane, discussing the applicability of a reductionist approach in modelling self-regulation in plants, and outline possible directions for further research.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Biochemical Society Transactions/Biochemical Society Transactions1.pdf,"[( 08 Dec 2015 , 3), ( 07 Dec 2015 , 1)]"
"December 7, 2015",Principles of ipsilateral and contralateral cortico-cortical connectivity in the mouse,Brain Structure and Function,"[(Goulas, Alexandros,  Department of Computational Neuroscience, University Medical Center Hamburg-Eppendorf), (Uylings, Harry BM,  Department of Anatomy and Neuroscience, VU University Medical Center, Graduate School Neurosciences), (Hilgetag, Claus C,  Department of Computational Neuroscience, University Medical Center Hamburg-Eppendorf)]",https://doi.org/10.1101/033878 ,"Structural connectivity among cortical areas provides the substrate for information exchange in the brain and is characterized by the presence or absence of connections between specific areas. What principles govern this cortical wiring diagram? Here, we investigate the relation of physical distance and cytoarchitecture with the connectional architecture of the mouse cortex. Moreover, we examine the relation between patterns of ipsilateral and contralateral connections. Our analysis reveals a mirrored and attenuated organization of contralateral connections when compared to ipsilateral connections. Both spatial proximity and cytoarchitectonic similarity of cortical areas are related to the presence or absence of connections. Notably, our analysis demonstrated that these factors conjointly relate better to cortico-cortical connectivity than each factor in isolation, and that the two factors contribute differently to ipsilateral and contralateral connectivity. Distance is more tightly related to the presence or absence of ipsilateral connections, but its contribution greatly diminishes for contralateral connections, while the contribution of cytoarchitectonic similarity remains stable. Our results, conjointly with similar findings in the cat and macaque cortex, suggest that a common set of principles underlies the macroscale wiring of mammalian brains.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Brain Structure and Function/Brain Structure and Function1.pdf,"[( 13 Jan 2016 , 1), ( 09 Feb 2016 , 4), ( 11 Dec 2015 , 1), ( 08 Dec 2015 , 2), ( 10 Dec 2015 , 1), ( 07 Dec 2015 , 2)]"
"December 7, 2015",Dynamics of microbial community composition and soil organic carbon mineralization in soil following addition of pyrogenic and fresh organic matter,The ISME Journal,"[(Whitman, Thea,  University of Wisconsin - Madison), (Pepe-Ranney, Charles,  Cornell University), (Enders, Akio,  Cornell University), (Koechli, Chantal,  Cornell University), (Campbell, Ashley,  Cornell University), (Buckley, Daniel H,  Cornell University), (Lehmann, Johannes,  Cornell University)]",https://doi.org/10.1101/033811 ,"Pyrogenic organic matter (PyOM) additions to soils can have large impacts on soil organic C (SOC) cycling. Because the soil microbial community drives SOC fluxes, understanding how PyOM additions affect soil microbes is essential to understanding how PyOM affects SOC. We studied SOC dynamics and surveyed soil microbial communities after OM additions in a field experiment. We produced and applied either 350°C corn stover PyOM or an equivalent amount of dried corn stover to a Typic Fragiudept soil. Stover increased SOC-derived and total CO2 fluxes (up to 6x), and caused rapid and persistent changes in bacterial community composition over 82 days. In contrast, PyOM only temporarily increased total soil CO2 fluxes (up to 2x) and caused fewer changes in bacterial community composition. 70% of the OTUs that increased in response to PyOM additions also responded to stover additions. These OTUs likely thrive on easily-mineralizable C that is found both in stover and, to a lesser extent, in PyOM. In contrast, we also identified unique PyOM-responders, which may respond to substrates such as polyaromatic C. In particular, members of Gemmatimonadetes tended to increase in relative abundance in response to PyOM but not to fresh organic matter. We identify taxa to target for future investigations of the mechanistic underpinnings of ecological phenomena associated with PyOM additions to soil.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/The ISME Journal/The ISME Journal2.pdf,"[( 24 Mar 2016 , 3), ( 25 Mar 2016 , 1), ( 11 Dec 2015 , 1), ( 07 Dec 2015 , 2), ( 15 Dec 2015 , 1), ( 08 Dec 2015 , 3), ( 14 Dec 2015 , 2)]"
"December 7, 2015","Integrated analysis links TP53, NOTCH, SLC38A and 11p with survival in patients with oral tongue squamous cell carcinoma",Pre print,"[(Krishnan, Neeraja M,  Ganit Labs, Bio-IT Centre, Institute of Bioinformatics and Applied Biotechnology), (Gupta, Saurabh,  Ganit Labs, Bio-IT Centre, Institute of Bioinformatics and Applied Biotechnology), (Khyriem, Costerwell,  Ganit Labs, Bio-IT Centre, Institute of Bioinformatics and Applied Biotechnology), (Palve, Vinayak,  Ganit Labs, Bio-IT Centre, Institute of Bioinformatics and Applied Biotechnology), (Suresh, Amritha,  Mazumdar Shaw Centre for Translational Cancer Research), (Siddappa, Gangotri,  Mazumdar Shaw Centre for Translational Cancer Research), (Kekatpure, Vikram,  Mazumdar Shaw Medical Centre), (Kuriakose, Moni A,  Mazumdar Shaw Medical Centre), (Panda, Binay,  Ganit Labs, Bio-IT Centre, Institute of Bioinformatics and Applied Biotechnology)]",https://doi.org/10.1101/033829 ,"Head and neck squamous cell carcinoma (HNSCC) are a heterogeneous group of cancers affecting multiple subsites, including oral cavity. Oral or anterior tongue tumors (OTSCC) are an aggressive group of squamous cell carcinomas, characterized by their early spread to lymph nodes and higher rate of regional failure compared to other oral cavity cancers. There is a rise in the incidence of oral tongue cancer among younger population (<50yrs); many of who lack the typical associated risk factors of alcohol and/or tobacco exposure. In order to carry out an ensemble learning and prediction method with multiple parameters classifying survival, we generated data, on somatic mutations in genes from exome sequencing, immediate upstream and downstream flanking nucleotides of the somatic mutations, DNA methylation, loss of heterozygosity (LOH), copy number variations (CNV), gene expression, significant pathways altered and Human Papilloma Virus (HPV) infection, from 50 OTSCC patients. Results of our analysis identified somatic mutations in NOTCH2 and/or TP53, and/or LOH in 11p to associate with better disease free survival in HPV positive patients (P = 0.0254) and not in HPV negative patients (P = 0.414). We validated the latter in patients without HPV infection from TCGA cohort (P = 0.369, N = 17 for TCGA_ OralTongue; P = 0.472, N = 67 for all TCGA_HNSCC patients). Integrated analysis, including pathways, linked survival with apoptosis and aberrant methylation in SLC38A8 (P = 0.0129).",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print939.pdf,"[( 08 Dec 2015 , 4), ( 07 Dec 2015 , 3)]"
"December 6, 2015",Across-cohort QC analyses of genome-wide association study summary statistics from complex traits,Pre print,"[(Chen, Guo-Bo,  Queensland Brain Institute, The University of Queensland), (Lee, Sang Hong,  Queensland Brain Institute, The University of Queensland), (Robinson, Matthew R,  Queensland Brain Institute, The University of Queensland), (Trzaskowski, Maciej,  Queensland Brain Institute, The University of Queensland), (Zhu, Zhi-Xiang,  SPLUS Games), (Winkler, Thomas W,  U Regensburg), (Day, Felix R,  Addenbrooke's Hospital), (Croteau-Chonka, Damien C,  University of North Carolina), (Wood, Andrew R,  University of Exeter), (Locke, Adam E,  University of Michigan), (Kutalik, Zoltan,  University of Lausanne), (Loos, Ruth J F,  The Charles Bronfman Institute for Personalized Medicine, Icahn School of Medicine at Mount Sinai), (Frayling, Timothy M,  University of Exeter), (Hirschhorn, Joel N,  Harvard University), (Yang, Jian,  Queensland Brain Institute, The University of Queensland), (Wray, Naomi R,  Queensland Brain Institute, The University of Queensland), (Visscher, Peter M,  Queensland Brain Institute, The University of Queensland, Brisbane)]",https://doi.org/10.1101/033787 ,"Genome-wide association studies (GWASs) have been successful in discovering replicable SNP-trait associations for many quantitative traits and common diseases in humans. Typically the effect sizes of SNP alleles are very small and this has led to large genome-wide association meta-analyses (GWAMA) to maximize statistical power. A trend towards ever-larger GWAMA is likely to continue, yet dealing with summary statistics from hundreds of cohorts increases logistical and quality control problems, including unknown sample overlap, and these can lead to both false positive and false negative findings. In this study we propose a new set of metrics and visualization tools for GWAMA, using summary statistics from cohort-level GWASs. We proposed a pair of methods in examining the concordance between demographic information and summary statistics. In method I, we use the population genetics  Fst statistic to verify the genetic origin of each cohort and their geographic location, and demonstrate using GWAMA data from the GIANT Consortium that geographic locations of cohorts can be recovered and outlier cohorts can be detected. In method II, we conduct principal component analysis based on reported allele frequencies, and is able to recover the ancestral information for each cohort. In addition, we propose a new statistic that uses the reported allelic effect sizes and their standard errors to identify significant sample overlap or heterogeneity between pairs of cohorts. Finally, to quantify unknown sample overlap across all pairs of cohorts we propose a method that uses randomly generated genetic predictors that does not require the sharing of individual-level genotype data and does not breach individual privacy.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print940.pdf,"[( 08 Dec 2015 , 2), ( 07 Dec 2015 , 7)]"
"December 6, 2015",Antithetic Integral Feedback: A new motif for robust perfect adaptation in noisy biomolecular networks,Pre print,"[(Briat, Corentin,  ETH-Zurich - D-BSSE), (Gupta, Ankit,  ETH-Zurich - D-BSSE), (Khammash, Mustafa,  ETH-Zurich - D-BSSE)]",https://doi.org/10.1101/024919 ,"Homeostasis is a running theme in biology. Often achieved through feedback regulation strategies, homeostasis allows living cells to control their internal environment as a means for surviving changing and unfavourable environments. While many endogenous homeostatic motifs have been studied in living cells, some other motifs may remain under-explored or even undiscovered. At the same time, known regulatory motifs have been mostly analyzed at the deterministic level, and the effect of noise on their regulatory function has received low attention. Here we lay the foundation for a regulation theory at the molecular level that explicitly takes into account the noisy nature of biochemical reactions and provides novel tools for the analysis and design of robust homeostatic circuits. Using these ideas, we propose a new regulation motif, which we refer to as antithetic integral feedback, and demonstrate its effectiveness as a strategy for generically regulating a wide class of reaction networks. By combining tools from probability and control theory, we show that the proposed motif preserves the stability of the overall network, steers the population of any regulated species to a desired set point, and achieves robust perfect adaptation -- all with low prior knowledge of reaction rates. Moreover, our proposed regulatory motif can be implemented using a very small number of molecules and hence has a negligible metabolic load. Strikingly, the regulatory motif exploits stochastic noise, leading to enhanced regulation in scenarios where noise-free implementations result in dysregulation. Finally, we discuss the possible manifestation of the proposed antithetic integral feedback motif in endogenous biological circuits and its realization in synthetic circuits.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print941.pdf,"[( 18 Aug 2015 , 1), ( 17 Aug 2015 , 2), ( 23 Nov 2015 , 3), ( 07 Dec 2015 , 1), ( 06 Dec 2015 , 2)]"
"December 6, 2015",Phenotypic Covariation And Morphological Diversification In The Ruminant Skull,The American Naturalist,"[(Haber, Annat,  Michigan State University)]",https://doi.org/10.1101/017533 ,"Differences among clades in their diversification patterns result from a combination of extrinsic and intrinsic factors. In this study I examined the role of intrinsic factors in the morphological diversification of ruminants in general, and in the differences between bovids and cervids in particular. Using skull morphology, which embodies many of the adaptations that distinguish bovids and cervids, I examined 132 of the 200 extant ruminant species. As a proxy for intrinsic constraints I quantified different aspects of the phenotypic covariation structure within species, and compared them with the among-species divergence patterns, using phylogenetic comparative methods. My results show that for most species, divergence is well aligned with their phenotypic covariance matrix, and those that are better aligned have diverged further away from their ancestor. Bovids have dispersed into a wider range of directions in morphospace than cervids, and their overall disparity is higher. This difference is best explained by the lower eccentricity of bovids within-species covariance matrices. These results are consistent with the role of intrinsic constraints in determining amount, range, and direction of dispersion, and demonstrate that intrinsic constraints can influence macroevolutionary patterns even as the covariance structure evolves.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/The American Naturalist/The American Naturalist5.pdf,"[( 06 Apr 2015 , 3), ( 22 Oct 2015 , 3), ( 05 Apr 2015 , 3), ( 04 Apr 2015 , 2), ( 06 Dec 2015 , 3)]"
"December 5, 2015",Mutation is a sufficient and robust predictor of genetic variation for mitotic spindle traits in C. elegans,Pre print,"[(Farhadifar, Reza,  Harvard University, United States), (Ponciano, Jose Miguel,  University of Florida, United States), (Andersen, Erik C,  Northwestern University, United States), (Needleman, Daniel J,  Harvard University, United States), (Baer, Charles F,  University of Florida, United States)]",https://doi.org/10.1101/033712 ,"Different types of phenotypic traits consistently exhibit different levels of genetic variation in natural populations.  There are two potential explanations: either mutation produces genetic variation at different rates, or natural selection removes or promotes genetic variation at different rates.  Whether mutation or selection is of greater general importance is a longstanding unresolved question in evolutionary genetics.  Where the input of genetic variation by mutation differs between traits, it is usually uncertain whether the difference is the result of different mutational effects (""mutational robustness"") or different numbers of underlying loci (""mutational target""), although conventional wisdom favors the latter.  We report mutational variances (VM) for 19 traits related to the first mitotic cell division in C. elegans, and compare them to the standing genetic variances (VG) for the same suite of traits in a worldwide collection C. elegans.  Two robust conclusions emerge.  First, the mutational process is highly repeatable: the correlation between VM in two independent sets of mutation accumulation lines is ~0.9.  Second, VM for a trait is a very good predictor of VG for that trait: the correlation between VM and VG is ~0.9.  This result is predicted for a population at mutation-selection balance; it is not predicted if balancing selection plays a primary role in maintaining genetic variation. Goodness-of-fit of the data to two simple models of mutation suggest that differences in mutational effects may be a more important cause of differences in VM between traits than differences in the size of the mutational target.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print942.pdf,"[( 05 Dec 2015 , 4), ( 06 Dec 2015 , 2)]"
"December 4, 2015",Classical metapopulation dynamics and eco-evolutionary feedbacks in dendritic networks,Ecography,"[(Fronhofer, Emanuel A.,  Eawag: Swiss Federal Institute of Aquatic Science and Technology and University of Zurich), (Altermatt, Florian,  Eawag: Swiss Federal Institute of Aquatic Science and Technology and University of Zurich)]",https://doi.org/10.1101/033639 ,"Eco-evolutionary dynamics are now recognized to be highly relevant for population and community dynamics. However, the impact of evolutionary dynamics on spatial patterns, such as the occurrence of classical metapopulation dynamics, is less well appreciated. Here, we analyse the evolutionary consequences of spatial network connectivity and topology for dispersal strategies and quantify the eco-evolutionary feedback in terms of altered classical metapopulation dynamics. We find that network properties, such as topology and connectivity, lead to predictable spatio-temporal correlations in fitness expectations. These spatio-temporally stable fitness patterns heavily impact evolutionarily stable dispersal strategies and lead to eco-evolutionary feedbacks on landscape level metrics, such as the number of occupied patches, the number of extinctions and recolonizations as well as metapopulation extinction risk and genetic structure. Our model predicts that classical metapopulation dynamics are more likely to occur in dendritic networks, and especially in riverine systems, compared to other types of landscape configurations. As it remains debated whether classical metapopulation dynamics are likely to occur in nature at all, our work provides an important conceptual advance for understanding the occurrence of classical metapopulation dynamics which has implications for conservation and management of spatially structured populations.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Ecography/Ecography5.pdf,"[( 11 Dec 2015 , 1), ( 05 Dec 2015 , 6)]"
"December 9, 2015",A framework for collaborative computational research,Pre print,"[(Paquola, Apua C. M.,  Salk Institute for Biological Studies), (Erwin, Jennifer A.,  Salk Institute for Biological Studies), (Gage, Fred H.,  Salk Institute for Biological Studies)]",https://doi.org/10.1101/033654 ,"Analysis of high troughput biological data often involves the use of many software packages and in-house written code. For each analysis step there are multiple options of software tools available, each with its own capabilities, limitations and assumptions on the input and output data. The development of bioinformatics pipelines involves a great deal of experimentation with different tools and parameters, considering how each would fit to the big picture and the practical implications of their use. Organizing data analysis could prove challenging. In this work we present a set of methods and tools that aim to enable the user to experiment extensively, while keeping analyses reproducible and organized.  We present a framework based on simple principles that allow data analyses to be structured in a way that emphasizes reproducibility, organization and clarity, while being simple and intuitive so that adding and modifying analysis steps can be done naturally with little extra effort. The framework suppports version control of code, documentation and data, enabling collaboration between users.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Pre print/Pre print943.pdf,"[( 12 Dec 2015 , 1), ( 09 Dec 2015 , 4), ( 10 Dec 2015 , 10), ( 11 Dec 2015 , 1), ( 15 Dec 2015 , 1)]"
"December 9, 2015",Habitat variability does not generally promote metabolic network modularity in flies and mammals,PLOS ONE,"[(Takemoto, Kazuhiro,  Kyushu Institute of Technology)]",https://doi.org/10.1101/034033 ,"The evolution of species habitat range is an important topic over a wide range of research fields. In higher organisms, habitat range evolution is generally associated with genetic events such as gene duplication. However, the specific factors that determine habitat variability remain unclear at higher levels of biological organization (e.g., biochemical networks). One widely accepted hypothesis developed from both theoretical and empirical analyses is that habitat variability promotes network modularity; however, this relationship has not yet been directly tested in higher organisms. Therefore, I investigated the relationship between habitat variability and metabolic network modularity using compound and enzymatic networks in flies and mammals. Contrary to expectation, there was no clear positive correlation between habitat variability and network modularity. As an exception, the network modularity increased with habitat variability in the enzymatic networks of flies. However, the observed association was likely an artifact, and the frequency of gene duplication appears to be the main factor contributing to network modularity. These findings raise the question of whether or not there is a general mechanism for habitat range expansion at a higher level (i.e., above the gene scale). This study suggests that the currently widely accepted hypothesis for habitat variability should be reconsidered.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/PLOS ONE/PLOS ONE98.pdf,"[( 09 Dec 2015 , 4), ( 10 Dec 2015 , 2)]"
"December 9, 2015",Modeling error in experimental assays using the bootstrap principle: Understanding discrepancies between assays using different dispensing technologies,Journal of Computer-Aided Molecular Design,"[(Hanson, Sonya M,  Memorial Sloan Kettering Cancer Center), (Ekins, Sean,  Collaborations in Chemistry), (Chodera, John D,  Memorial Sloan Kettering Cancer Center)]",https://doi.org/10.1101/033985 ,"All experimental assay data contains error, but the magnitude, type, and primary origin of this error is often not obvious. Here, we describe a simple set of assay modeling techniques based on the bootstrap principle that allow sources of error and bias to be simulated and propagated into assay results. We demonstrate how deceptively simple operations---such as the creation of a dilution series with a robotic liquid handler---can significantly amplify imprecision and even contribute substantially to bias. To illustrate these techniques, we review an example of how the choice of dispensing technology can impact assay measurements, and show how large contributions to discrepancies between assays can be easily understood and potentially corrected for. These simple modeling techniques---illustrated with an accompanying IPython notebook---can allow modelers to understand the expected error and bias in experimental datasets, and even help experimentalists design assays to more effectively reach accuracy and imprecision goals.",/Users/lynnyi/Documents/Projects/biorxiv-data-mining/downloads/Journal of Computer-Aided Molecular Design/Journal of Computer-Aided Molecular Design1.pdf,"[( 09 Dec 2015 , 5), ( 16 Dec 2015 , 1), ( 10 Dec 2015 , 10), ( 11 Dec 2015 , 5), ( 13 Feb 2017 , 2)]"
